"Zipcode","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep"
"10004","18.76914036195286","36.92646715167548","141.40681605975723","74.26938034188034","149.3871907216495","128.02461663417805","70.14566104078763","80.71358735380117","203.14277407407408"
"10458","43.86687256920613","82.58862472766884","110.6799988876176","89.08133568904593","136.78844363734194","205.5522844499758","116.23527887927581","127.00522404196104","99.25396529492455"
"11230","44.71212928464978","61.45628148723257","83.32683794309331","73.98460360485589","78.65322790257338","135.59357954545456","177.1957144413321","211.9699787120809","264.22158932135727"
"10168","2.6275","259.841875","102.35388888888889","221.72462962962965","1087.7504166666665","0.3711111111111111","0.17324074074074075","0","4.25111111111111"
"11238","39.1109303599374","50.76302943581357","68.16781804899978","80.6691845194868","101.2055610473356","90.14733764642455","123.4347014796377","152.72608470383742","116.9352642235609"
"11224","46.94919648943422","50.938859739369","65.40976485788114","63.83099133013918","75.25662724306689","80.47500562662876","93.26855562448304","117.11555446050518","166.59654777137982"
"10453","44.97083212472806","99.81350551260023","114.18086117511521","71.48077568134173","119.63610048960103","152.94801590658113","53.20073898096992","83.68454153046684","108.3206776045051"
"10457","51.97300289758164","74.66790171957672","81.64081862236068","69.3054190181443","126.40648364447107","136.5348677695997","62.00956352540316","67.13234103706118","109.51743467040559"
"11236","46.0492517314062","64.07666036860249","86.89116780573677","90.37242001163467","77.10085450227179","90.23141553030302","117.19509788695939","123.73246561416099","179.15012436412317"
"11413","38.124761977573904","63.92333333333333","88.191235","127.73702215608465","198.92493761770245","66.53624065769806","97.5141850921273","120.93294527500923","278.4609096203121"
"11415","38.688683441058785","90.57341379310344","95.59107418111753","30.71156330749354","38.016364046973806","91.73458503958504","120.55033767361111","198.5489592760181","352.7352935010482"
"11432","38.73609540045461","67.64403788559449","92.61054067460317","114.01844804702313","128.0247922705314","82.176050980947","83.64906711273318","150.4269079702803","265.45074655172414"
"11361","43.46242724867725","72.56962550294027","69.17988239538239","120.20448742138365","153.76730208333333","122.06414110429448","161.40265383873458","181.8002436394998","382.67390353535353"
"11372","42.61820707070707","69.91864834337349","76.34698647854204","71.77082418699187","54.92998107136097","81.05952225901399","46.654596579732214","171.25977858559153","201.8937444353593"
"11419","28.84979911006413","46.06926675535284","45.52047224875305","87.53657346730742","100.18593548387096","61.99579014396456","34.53513320664729","138.3841829982542","159.67842707716596"
"10466","51.80567574786325","103.13051095396561","83.45673558010007","17.117321137760012","28.4866052407691","48.43736217241184","30.609921913949545","23.55594834404049","20.192721395060293"
"10472","35.25249975908259","65.69210669892779","85.75518202276939","102.35810087438686","136.34019579193455","165.348126664948","86.34326432359589","69.15706677704195","75.61919942196532"
"10029","38.2621073928259","70.29901214128036","62.18930103035366","51.609046880618486","54.644984135871596","85.02512443675992","116.7919863616366","90.53142999885806","125.67209237726098"
"11691","43.315718259411675","77.1102668128655","108.86886562323745","91.02895343277874","106.89958824354657","154.2002511698321","140.43502448041568","216.47612422839507","450.6143024227235"
"11433","34.98008108108108","53.807586106246355","64.25256741764807","100.41974502487562","129.12617306155076","81.5054590505999","132.37297119341565","135.77271347933112","196.81821965289896"
"11204","31.67494324690201","50.00396957549594","77.04197558105325","66.19442752553218","75.01218560905025","74.68780509023226","105.77037781662781","164.66812349873035","218.14598826611984"
"10306","41.931979595336074","48.366438034188036","66.60909184972938","89.89914761331728","77.15301330099942","70.03434523809524","88.02674047991654","149.62103615863143","266.6355759951749"
"11412","41.94883811858077","68.68180498399634","91.28440336463224","123.49311989100818","86.35595910939841","113.09899835216572","145.9408838944383","158.0480296876511","313.14326311055765"
"11416","35.163385347498895","69.77013125763126","45.06461191129401","59.460562565720295","99.65730347694634","52.281548174048176","38.04579842543078","135.15672109207708","188.20977569118415"
"11694","41.257872605363985","108.2921136541471","114.34107096354167","105.95363522686674","78.47495481618402","61.05087034593961","45.424757864969955","83.69384703196347","236.25241367159973"
"10452","41.656891968971024","113.7352971244705","101.20298723588616","60.887822388769926","107.44297833384194","196.4937242178591","86.01196607074202","87.69408995283271","95.08124345730027"
"11434","35.618429761904764","77.74579491317043","77.47729124579125","104.67154487821155","108.56172443181818","86.08419171877505","132.58241099243435","134.52519909103242","298.29818323917135"
"10011","39.47405821438567","75.2156950617284","87.05473686044891","102.4315322036756","144.7841884086189","158.23491594620558","152.89135849806863","135.87237108336222","101.65082921810699"
"10040","30.65651424336169","55.13330854793858","54.69760909424276","34.24565950769834","25.651835584033805","68.84892219541616","36.02657369189077","49.93255910878698","135.769298636425"
"10032","36.10740509078273","73.96830776956085","66.13908843537415","43.66560518034374","60.74626794763513","76.3282347575949","74.09588403823788","71.42345908013752","169.9149918267266"
"10460","41.91149210807919","73.60233861753785","99.5362855405911","84.24240263459336","143.32706595264938","195.3291429502056","82.75455002562131","125.44007279458526","105.39764199370757"
"10034","34.895424906679374","63.23704070201643","88.94775218050815","55.33706330749354","30.696107891665662","69.42779668678534","54.70983543827996","41.54888992795788","91.62716998112296"
"11221","39.85316315327185","67.08590345956054","81.96860738255033","58.6095418399358","43.2885436724781","95.09759488781405","125.77594613449672","111.53089233810022","118.14554126203389"
"11205","32.13636452931007","58.42214350180505","68.41263249133235","54.93341456338845","86.52430221757808","167.8516478119793","91.99220179738562","169.4464229811455","175.03422707607893"
"10459","38.41706500198177","98.00599343579891","100.39150589496249","101.14543582887701","153.18414359996873","234.2845508210476","154.08670134700444","137.1108100567271","148.89587065547002"
"11231","42.01068935427574","64.23506809338521","65.98536378015025","82.83312733275912","84.8063437638704","177.18562962962963","113.9263650876582","125.27657314698929","199.0138633222775"
"10033","42.41009831996946","77.22492924292429","77.2955422566869","52.08093804159446","53.68533637284701","135.6656095514491","97.8672447089947","76.19800302835397","183.8004677680596"
"11423","31.9358896713615","63.81783899602081","87.72771550311373","116.62289583333333","102.862557997558","114.93045165722137","112.9716770781276","142.25686004501304","233.02574956597223"
"11105","37.628231048805816","59.23588445216049","59.705725571011506","73.84365868408321","73.28322635135135","59.148520347508004","48.92477763447024","152.42149087221097","286.9763441708754"
"11233","47.068056534508074","80.45746994878228","88.2012671957672","93.84446837689578","72.23565003178639","146.47774894015578","149.17987072279894","124.26372947490572","187.454791005291"
"11226","46.461962097140265","78.86043293762366","69.69338740740741","46.761581695031296","69.62425602791878","83.0181022383545","197.71760860484545","158.28303714748546","144.82560529926948"
"11216","44.81208253512133","79.54048186974578","86.86413965725994","74.55637433862434","68.17927719982661","105.47720962007853","151.8056701843765","127.45027015071084","153.56606586159643"
"10455","43.022230593607304","80.00681818181818","79.99421503593145","62.53256775067751","85.0521439889087","138.95307528840317","97.4945256660169","102.46023396103367","111.38924535371703"
"10473","34.0893201925579","55.52787103650413","68.88655499249249","53.98450106157112","70.68041248879106","81.92782310773772","74.76535340593637","84.2649591553115","80.86416050992322"
"10024","41.886533251231526","75.87694813829788","96.19413436692507","98.05980755555555","87.59218678967777","153.4725516631281","138.48401835643082","120.23809516949966","83.63012752416499"
"11360","30.580218518518517","73.92106362773029","92.40788224121557","44.369457939721094","81.99853413654618","155.23412247474747","362.49173841738417","160.00623931623932","655.2659905937684"
"10469","37.28378690144119","68.19169522036003","80.9015795617816","93.19681276297335","132.10844803171906","133.2057421278957","143.3821970177665","125.64406471306471","150.4191884951207"
"11418","39.59054406130268","81.19980808933934","62.715653447121824","67.15048053075397","130.17312209133217","83.35776381129733","64.35157656815065","169.73605592620046","245.18805319148936"
"11435","38.73347438111687","55.020277423016886","87.57046100759145","65.4981038647343","92.62594895512161","76.02977898644565","84.53671613394216","131.4534779739006","260.8255161078238"
"11219","45.9681985727766","64.51717924528302","97.31987084981421","75.17766214470284","89.8865116213152","106.1472276119403","114.06862946141848","127.1025749222505","148.6572052334304"
"11428","30.647013058875608","52.05441550925926","54.06807051282051","48.453134430727026","246.24977552275524","155.63432977207978","147.5355808080808","169.13645833333334","338.09055294731354"
"10468","45.68410895753416","70.57121867761634","105.4174699177568","60.840428489889106","104.7930717651323","121.82254551772856","87.2319959386782","109.05861082910322","101.46369880236969"
"11229","43.53955514876802","65.8030089803659","71.90496649184149","96.20550497076023","86.37255146705147","106.85335202174652","215.28560780025515","153.6473091274397","227.3743169531187"
"11218","42.5317579588015","66.44596629403794","86.00261495911496","71.2557841587636","75.49014541387025","103.02559365475202","115.73861229819563","156.6916623931624","180.6946023578582"
"11203","53.38965690376569","81.28933015580157","88.32128451178451","73.54918877254218","92.9967485639921","98.05113162878789","144.98470128351553","141.47916371905004","186.6092335831549"
"10310","34.87058731808732","49.00902777777778","71.70966202494924","66.20796659404502","67.70298790487905","65.90541462418301","88.21601361031519","135.60440845189703","188.88417071001132"
"11225","37.76600085318632","80.15064783665078","72.69889965115416","55.187711423792905","81.98952475644346","101.51425677267373","191.00622985377308","139.28882379996654","113.84356577432355"
"11420","24.827139680385947","46.324854916067146","57.945504035163566","111.36656309751434","136.96467939566975","72.11491404331323","47.33140791977748","144.31426851851853","241.15690388066398"
"11378","20.092066844919785","47.19605413105413","56.69789808682855","66.37717783269267","108.50015443487769","74.16296278776412","68.14819230381786","129.3352008138712","268.87632792961773"
"10028","45.18114252278887","94.02215957446809","98.5187012012012","80.17708941264497","42.10443251127022","100.68165504022122","106.37929264766625","90.04774965277778","175.33635180337404"
"10025","47.56783108866442","78.20787406352221","81.48584191759113","89.81807983841685","54.261549406549406","157.8790673126615","131.08406538808978","146.2252867439134","95.41906822019588"
"11211","47.61495060641627","56.84193868241621","79.12792051839767","84.49195746527778","94.76121121628728","89.42063621485768","115.95418010281576","107.38379542551957","142.44283096311713"
"10019","43.66635164335267","61.15317503310461","80.55051441190145","134.80465447154472","58.04409750474641","177.85574150031903","89.82372857142857","84.19823289628509","96.19269282922549"
"11208","42.926199006977996","73.89749262152777","68.89780086126629","80.12169300111415","89.75230932680401","86.06119509482336","101.98474999118446","125.1955245525875","116.05118473303452"
"10467","45.22491752136752","104.63046705868585","142.17471783000948","71.11623480790277","151.01884456478138","231.82171529479385","158.64477167444377","149.66129405346427","142.45701235508167"
"11693","54.252396351575456","46.90261243386243","54.2145286643026","63.272739290495316","44.229683544303796","45.59993595279217","89.12555555555555","114.8255273937532","237.66310124269006"
"11101","35.83083999632387","45.49209981971724","60.62209544159544","64.03063487548982","87.25347438111687","55.64844209742974","52.32442466643051","121.69867764778326","144.6273980842912"
"10456","34.851278589993505","86.94659818139964","89.35589790448343","80.06929172464056","153.09125489401916","173.67103302129576","97.92898087846883","113.43606992532247","124.70736344930789"
"11692","42.42100523168909","65.3447905027933","91.03744883040936","78.75660180485053","156.30943009430095","148.32644907407408","67.53557730078563","198.5136712567268","732.6765126424501"
"11429","36.9084787037037","84.5889768683274","67.26998554316398","78.54006324404762","118.31703356264332","75.26628552971576","69.11202416320063","141.6734497161395","235.40014752318928"
"11422","41.01119481236203","70.91758371385083","65.89278061224489","131.30070388349515","157.0153812145479","84.92190858585859","69.4328487654321","155.068513784982","258.8980655355955"
"11385","30.123705715024567","45.75409821990036","54.19199502133713","52.56706475852752","77.05008401799687","87.1328721360339","87.7914849217868","109.41696077925651","194.1917303454715"
"10302","47.408312890812894","63.199366858237546","125.60511030886482","105.35274886410575","74.21109189378058","94.79888409961686","175.81189814814815","158.4771372480075","177.71589537795992"
"10314","38.5977382554098","54.42945989214695","68.2426333028641","88.55718103334651","91.1380531307253","79.33447780118601","97.00626411920211","111.34379236990155","192.84489882662837"
"11369","28.742255625879043","57.80348980309423","85.30827231121282","225.61091965811966","153.39520974012686","111.52700248756219","54.07784814814815","138.28706896551725","168.17256878306878"
"11370","28.615","46.680539919058134","78.09156412610957","118.32224337748345","123.5894500703235","52.45990035109459","77.44992505152707","133.45843519771464","176.33605151864668"
"11102","35.04290895061728","41.88443868312757","74.58811868686868","64.80544370493622","89.74775942241801","71.78985021516054","72.28180585618085","132.4224241649625","209.8409076373213"
"10462","38.85084598935149","66.68397971714091","69.08743611584327","66.96879416103735","110.98292151070453","195.24838430434536","84.82356524101777","105.92158177728477","145.62785779606767"
"10463","33.67920998570918","62.54036772486772","78.89748863636363","58.322795085470084","72.1244342573462","87.25281757467637","75.02208789586687","113.21335797188453","139.47770442658503"
"11414","33.73378099838969","79.84549884659747","61.176790328534516","96.05192924687606","129.39948816249662","59.670833797844665","67.4392633846718","136.87111144781144","216.49966553287982"
"11106","35.573453226761394","52.92313321898227","70.81124359653772","59.390358162100455","94.98279471053056","55.962152299792415","112.69245491564864","168.36349645390072","211.77101030995536"
"11356","22.035046541250246","39.970139814814814","45.46587934904601","79.08214461850885","79.77335406946605","67.27539618707179","177.21475393050602","141.90586056076933","282.42035396825395"
"10012","38.13861005892256","55.840348837209305","89.79052377589454","113.54127821753151","155.34347771782575","154.5724117647059","130.32790263748598","141.29817103620474","181.29300588668139"
"10027","44.561735984156","60.71463577362409","92.27545507794899","49.84579496499731","72.15262673317021","97.08690820142411","138.4580387117384","145.47495040151156","100.71838524767468"
"10470","59.37661507936508","107.20510794082125","97.07835994040018","45.85690108759553","152.09423938062355","136.26321608946608","136.7161888406845","130.82623921867074","147.38765244796247"
"10304","34.17114681877203","68.34320607553366","90.18608543417366","71.86145335208626","123.86902592592592","112.65197383751722","119.05670911191481","161.2599877978754","266.087712759109"
"10014","51.84685067232838","61.359475650492264","107.81259353261892","117.16947030141844","98.77490905349794","139.3493088107639","109.92228594950603","145.06652552204176","184.9817855266614"
"11357","29.73870351473923","65.02438590449954","92.29816677517361","110.55095747295968","115.4283897707231","88.51927639383156","164.72580697738937","159.10510534881675","300.0761927374302"
"10308","36.27118714517437","53.82153434980722","96.7811655011655","84.21612256586484","50.599698509485094","72.71989357547353","55.36364952718676","121.01849880739415","245.37770879526977"
"11214","25.19502391464312","44.61981562444798","54.83126932886976","76.05623181530677","91.87792066957788","74.95159620234386","127.0783874260053","122.55985763888889","210.3287046413502"
"10474","42.971504137115836","86.44499510954617","115.5695170940171","120.07274975272009","120.51684743516941","202.37085713049498","182.73273950131235","134.12123144157087","137.5150829002722"
"11367","41.202240187949144","120.8836125925926","85.09073375262055","122.79923630895853","98.58675869467028","81.60897315304723","71.43345436507937","192.72803959965188","299.25827302879543"
"11358","25.53884552273793","54.0326266099105","97.28740520282187","75.58757052389177","101.16277910474169","118.35832171083217","138.6910791054212","206.8101601338432","307.8230486416138"
"11374","37.07134535301912","63.04204838416848","70.87322336265885","68.37222442680776","121.48863804470172","96.1985648888889","139.76060358075918","172.33790731504573","228.14953230509514"
"10038","15.665586473429952","32.00041391391392","68.38735815602837","81.90369689542484","48.94186028500619","108.44162125501298","94.93076127819549","85.70905806737589","139.93184691745037"
"10309","55.55608420920921","65.03655543264503","97.24409913673071","73.66179662118259","82.29890313390314","94.74670020639834","89.01600521095982","144.08377506953593","237.84738751814223"
"11436","40.30115974282888","48.16534145441122","56.862299479166666","92.97374054682955","108.87713983668708","90.26971939736346","138.85650747508305","131.61999780040222","226.0805768895855"
"11411","43.58415891987605","73.55527062470196","71.53757189542483","64.34795524691359","169.11684144818977","73.86179839633448","60.850032714727575","161.92963150018704","214.8144361430396"
"10312","39.68274978466839","49.22578643578644","91.90288787262872","85.4936430678466","66.18701779407769","96.60751636624518","99.89856227855002","122.61013123895009","250.64445925602175"
"10303","41.86270880574452","56.42998722860792","76.3403731456252","53.880069444444445","84.87782288698955","84.95751374312843","128.27024748250554","170.54766061980348","132.8525954653938"
"11368","24.983454250976216","52.7389335271911","58.78045702655195","52.950581712726034","64.71655045027904","56.572411451298215","88.7173208319862","91.25140103092784","163.20261388771237"
"11201","31.685436886767437","51.1314511627907","64.96363305405944","102.58400043554008","90.35995363531921","105.225387987013","90.63369791666666","106.0148524673896","125.35953412576687"
"11215","37.684735282298575","68.36379887627565","76.66887631027254","107.43388607238417","91.4391642228739","116.73670504522447","136.9411283102441","162.0315993388163","168.16614835608397"
"11232","36.48386241174285","62.91289674849268","70.85565925925926","59.98648168233309","61.48628340365682","140.0189947089947","89.70306377639322","116.30519716924009","122.00276260504202"
"11220","31.61435641306331","62.866309825005274","69.06864172878949","110.31698134798032","89.50217196161165","76.69903156565657","80.44059605198325","107.66689410992309","161.8101173952075"
"11228","25.553503914988813","61.058450512659554","103.27048934945309","86.31414136302294","76.29345749761222","50.06104248687664","126.62861402826397","146.6377786485545","207.78542463914064"
"11223","35.92685787037037","50.92240897943784","80.30248617072007","81.68081684708224","91.94639546051967","98.40709268748984","154.69917473490088","160.78768319976896","239.7511799443316"
"11249","38.38529370134466","82.92488186462325","72.88667979416088","44.7857304526749","51.5818072702332","42.36545806162895","66.44069218535387","92.29589433317437","138.89046119367777"
"10465","31.821988072366313","44.47022744220731","76.61503167641325","57.13407727652464","74.02500201836715","95.94305336660537","72.62784837196467","138.3978400562852","123.65231257631258"
"11004","44.82057563587684","59.980479390681005","155.6774551282051","69.8793878600823","444.1667887931034","150.05424162257495","170.59380820654678","253.81240711252653","338.9714799820063"
"11209","33.82506722222222","56.82867615273775","72.49405508240675","52.08348271155596","63.69623154334736","114.77372757126413","92.23273358969169","132.39107793880837","225.4391053562025"
"10026","31.301027739881764","80.93005572441743","78.28157676348548","48.10540996168582","41.57255365692587","80.7603000235405","91.09986215932913","114.52036072414025","67.47431960978837"
"10461","39.04314239151586","82.10477220117845","103.58276400367309","83.60114516492176","130.9231275862069","162.15882854542576","100.81533638660771","140.7177374743164","175.2632829801451"
"11355","40.45957471264368","61.328688366982554","81.80056790865385","89.71258133824432","118.48975649609437","136.8170624725516","157.8427935542033","250.89866981556455","274.0445193329084"
"11235","43.88106592116013","64.3973370447692","79.77802339901478","76.91912037037036","94.23284005776695","85.99205237617136","129.2617333276236","184.66972556319206","236.3082197530864"
"10169","7.814783950617284","2.4086805555555557","6.5246581196581195","18.617604166666666","8.437173202614378","7.270022222222222","8.826456916099774","12.358008385744235","4.600608747044917"
"11421","26.657750686813188","54.61238244645248","95.77734582357533","66.07225046366548","83.10231499408411","127.26365941198931","35.49090542688465","110.88541213009492","167.62912875216094"
"11206","34.48786973833902","73.54347691894793","90.71046242424242","77.2772545764155","66.90381188256188","77.46130910165485","107.35442145882091","104.28143147656941","137.3884023345879"
"11222","44.899583514414026","67.86936976070722","101.15202922525503","74.71824321587687","57.17673523354863","77.30435989537283","147.36539036346247","107.31855108710151","146.27920220371772"
"10039","42.38356167176351","114.00989207957957","88.6989882916863","40.476284722222225","60.40222417382253","153.8726726457399","138.72915220983066","143.35305582342227","116.64749086042565"
"10037","56.39425658831909","52.38777672158851","70.82555739921337","36.122108491866555","31.022879572118704","95.33130143513847","153.99566763565892","148.58893018494987","76.45180855855855"
"11417","25.946395697167755","48.25474552572707","63.16330013280213","141.1947751710655","115.6670553064275","44.572658159186936","88.32400167504187","170.58911209175406","185.4050899150083"
"10013","43.481257428417074","56.84223707905637","103.52622387669801","94.15718741468741","85.9128101539039","151.56682271645616","100.90287765293384","101.45020297699594","87.9639114331723"
"11365","29.479495523415977","51.1702168715847","66.00050036489692","68.2035636038453","80.20532203907204","107.04608854860186","116.33452110968479","123.74436060491014","243.18012915995706"
"10018","41.12364400584795","44.7872573561704","123.69782247765006","121.87053399289701","345.44607086768747","167.56722377840026","72.2526844783715","75.11809778184778","84.6133124598587"
"11426","43.52642340565418","91.49325490196078","107.62174661246613","109.00955917874396","223.1156441048035","172.8400398089172","158.30963645673324","183.5537987283719","327.2814515250545"
"10475","40.74045689131755","66.44670667581161","67.37136919568823","68.42512332872292","124.34949850299401","139.62392857142856","166.47200319118073","138.1750941969197","95.60095983307251"
"11109","26.7935","136.6174826388889","76.8801388888889","26.653684640522876","3.2929211469534048","7.770392857142856","5.010196256038648","6.8196501068376065","27.645805555555555"
"11366","14.02608460119871","23.849761324395693","32.201643279877814","37.06530071355759","25.44131384742952","33.289381064162754","86.20418149946063","48.96280513328927","86.16786090329731"
"10464","27.431218553459118","39.769555555555556","89.23586569579288","27.963523035230352","77.37342320261438","103.3393082010582","51.69427113010446","180.56827171361502","200.91036590038314"
"10471","23.056293061620572","55.39579236315962","86.11768189509306","65.68277008547008","91.26714130434783","67.05096872082166","75.81761385459534","94.01605347871235","177.89585227272727"
"10007","17.813735104669888","42.670066742944314","77.99006400966184","140.5993404808317","192.03363583478767","103.48410539215686","96.69043686119353","185.3554553526129","161.00549229922993"
"10307","61.429850823045264","58.929458195819585","102.02294094794095","116.27393356643357","67.28151936026936","54.984242671009774","60.61192674669129","113.60410981156595","163.71323988735278"
"11362","44.90682516339869","92.10864837398374","85.25963182117029","156.73058691756273","223.71719120135364","109.35674924924925","204.12990811965813","209.09565770135214","397.76615178571427"
"10030","54.09922528433946","66.09790298645892","89.25100559163059","31.27083524640343","66.27289260032475","102.41507326007326","219.05043820410867","165.03159722222222","182.97615049751244"
"10121","21.798503086419753","159.3645061728395","580.9668434343434","745.8793576388889","856.5087500000001","697.8670634920635","13.785555555555554","201.836875","132.13179487179488"
"11430","36.2540921900161","279.13618724279837","530.0928883744856","1289.1681810699588","1625.6882832422586","1300.6797489316239","141.83288194444444","173.33097222222221","494.63101307189544"
"10005","12.311286414024233","37.483275613275616","67.13531223083548","118.93670411985019","232.38795295295296","250.69716870540265","85.04773073476703","80.30770275750203","106.64250666666666"
"10044","42.90519097222222","13.649537037037037","128.6226851851852","26.690283950617285","40.80710317460318","174.58760995370372","89.5129475308642","131.66737654320988","233.21627192982456"
"11427","45.585417140690176","79.82103046594982","90.3628427895981","181.02912111111112","125.0645526550647","170.37616067740603","83.8207779406973","202.0868427919113","353.4364444444444"
"10282","13.75095238095238","89.42123456790124","111.37458333333335","49.493183183183184","25.399227430555555","58.82622685185185","43.61303703703704","39.92497474747475","148.2730723905724"
"11239","50.98004403794038","66.95363143631437","40.73715007215007","67.67550256904303","95.68190258751903","60.764211805555554","137.35518258426967","179.67621696911812","146.9200082742317"
"10173","47.89472222222222","0","0","0.44","18.0","0","9.09","0.6055555555555555","8.531666666666666"
"11359","0.029583333333333336","0","0","1.4238071895424838","89.98231481481481","0.10838888888888888","748.9635555555556","51.82675925925926","15.499722222222223"
"10280","28.025666666666666","42.113166666666665","49.987233796296294","96.1297435897436","90.51521494708994","62.01043360433604","35.8180352303523","15.996840277777778","97.61333333333333"
"10177","290.57","1017.8947222222222","52.863055555555555","0","0.555","0.14722222222222223","21.18027777777778","0","4.6075"
